node_name,op_type,device,time_us,time_ms
UltmN8EFpK,AddN,/job:localhost/replica:0/task:0/device:MUSA:0,766.0,0.766
yitAcB5q3J,Sign,/job:localhost/replica:0/task:0/device:MUSA:0,731.0,0.731
jgq2RN3tMf,ConcatV2,/job:localhost/replica:0/task:0/device:MUSA:0,612.0,0.612
JrmVToQUDc,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,500.0,0.5
Sl9jiAe0mb,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,496.0,0.496
yEnWbgAv47,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,490.0,0.49
0wsOTZ4dBo,Select,/job:localhost/replica:0/task:0/device:MUSA:0,483.0,0.483
VKSrBPTpbz,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,465.0,0.465
8LDURoOE4P,Mean,/job:localhost/replica:0/task:0/device:MUSA:0,461.0,0.461
Wo3h8zCu16,Equal,/job:localhost/replica:0/task:0/device:MUSA:0,461.0,0.461
0tbO3Uj4dx,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,457.0,0.457
iD763RW1bT,Fill,/job:localhost/replica:0/task:0/device:MUSA:0,456.0,0.456
Y097qVLmdG,Maximum,/job:localhost/replica:0/task:0/device:MUSA:0,454.0,0.454
CeUZtNAqdV,Sub,/job:localhost/replica:0/task:0/device:MUSA:0,453.0,0.453
dyIKjcF8DZ,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,450.0,0.45
DNdJIlAMVc,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,444.0,0.444
sLnMGJgalF,Mean,/job:localhost/replica:0/task:0/device:MUSA:0,435.0,0.435
BKwGdOM2le,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,431.0,0.431
rA4THQvE7Z,Equal,/job:localhost/replica:0/task:0/device:MUSA:0,423.0,0.423
iJXRngwUS8,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,423.0,0.423
V6rzJYSx5L,NotEqual,/job:localhost/replica:0/task:0/device:MUSA:0,410.0,0.41
e7QXmfCdca,AddV2,/job:localhost/replica:0/task:0/device:MUSA:0,406.0,0.406
vcM28bLDC9,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,405.0,0.405
V5JGhpcKdM,Mean,/job:localhost/replica:0/task:0/device:MUSA:0,403.0,0.403
YdyG3MfBiv,Mean,/job:localhost/replica:0/task:0/device:MUSA:0,403.0,0.403
xLVj0GTX5v,Select,/job:localhost/replica:0/task:0/device:MUSA:0,386.0,0.386
Dcs0ZdHaVt,Select,/job:localhost/replica:0/task:0/device:MUSA:0,384.0,0.384
C2t0xj673G,Sum,/job:localhost/replica:0/task:0/device:MUSA:0,383.0,0.383
IyAdaFQx2C,Fill,/job:localhost/replica:0/task:0/device:MUSA:0,376.0,0.376
ZoMcjFRtOE,RealDiv,/job:localhost/replica:0/task:0/device:MUSA:0,372.0,0.372
zrK2qgXAHn,Minimum,/job:localhost/replica:0/task:0/device:MUSA:0,366.0,0.366
n7s0Ik19r2,ExpandDims,/job:localhost/replica:0/task:0/device:MUSA:0,366.0,0.366
ytQpxWL9hb,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,365.0,0.365
DVbLSgh0QW,RealDiv,/job:localhost/replica:0/task:0/device:MUSA:0,365.0,0.365
jnWOv3LTGl,Select,/job:localhost/replica:0/task:0/device:MUSA:0,354.0,0.354
U0Y1hXlvrA,RealDiv,/job:localhost/replica:0/task:0/device:MUSA:0,353.0,0.353
sxjkI7ZpSc,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,351.0,0.351
FgyRpir7OA,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,350.0,0.35
BPC4c6ZaXN,ExpandDims,/job:localhost/replica:0/task:0/device:MUSA:0,350.0,0.35
6xSeK9t7hG,Mean,/job:localhost/replica:0/task:0/device:MUSA:0,349.0,0.349
7tcIlrxpOw,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,348.0,0.348
F0y3Vvl91s,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,348.0,0.348
U19IXf2cME,Mean,/job:localhost/replica:0/task:0/device:MUSA:0,346.0,0.346
bGaQ8BgcXE,Equal,/job:localhost/replica:0/task:0/device:MUSA:0,340.0,0.34
7Vbwv8CaXi,LogicalAnd,/job:localhost/replica:0/task:0/device:MUSA:0,339.0,0.339
FqZVvLJo0a,Log,/job:localhost/replica:0/task:0/device:MUSA:0,337.0,0.337
US3hbvTOjz,Pow,/job:localhost/replica:0/task:0/device:MUSA:0,335.0,0.335
8RhCSczF0G,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,331.0,0.331
T7Zu8ABoRL,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,329.0,0.329
alDw7W6NEU,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,328.0,0.328
L8XovAgKiP,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,325.0,0.325
brkwXVOGcA,Mul,/job:localhost/replica:0/task:0/device:MUSA:0,324.0,0.324
5Y3XvdeybA,RealDiv,/job:localhost/replica:0/task:0/device:MUSA:0,323.0,0.323
Cafve6My3k,Greater,/job:localhost/replica:0/task:0/device:MUSA:0,322.0,0.322
oTAdep3WS5,NotEqual,/job:localhost/replica:0/task:0/device:MUSA:0,320.0,0.32
zkB4bXevHg,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,320.0,0.32
iH7N4hBGw3,Mul,/job:localhost/replica:0/task:0/device:MUSA:0,319.0,0.319
FdxZ1aWk7i,Add,/job:localhost/replica:0/task:0/device:MUSA:0,317.0,0.317
bv0OckYZ8U,Mul,/job:localhost/replica:0/task:0/device:MUSA:0,315.0,0.315
LAcng7Qfrw,Select,/job:localhost/replica:0/task:0/device:MUSA:0,312.0,0.312
EsZhdbpiMo,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,312.0,0.312
65SMi9O4IE,Fill,/job:localhost/replica:0/task:0/device:MUSA:0,309.0,0.309
76P1JAfyZI,SquaredDifference,/job:localhost/replica:0/task:0/device:MUSA:0,296.0,0.296
DpFMldk82P,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,291.0,0.291
isoIfMHyE5,Fill,/job:localhost/replica:0/task:0/device:MUSA:0,290.0,0.29
S1KsUVv7mh,Minimum,/job:localhost/replica:0/task:0/device:MUSA:0,287.0,0.287
VRfs9LPJEC,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,282.0,0.282
xuG7OdVpUA,AddV2,/job:localhost/replica:0/task:0/device:MUSA:0,281.0,0.281
w56CNMt4VD,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,278.0,0.278
W3DoBCQJe5,Fill,/job:localhost/replica:0/task:0/device:MUSA:0,271.0,0.271
L2p4i0sVOI,Pow,/job:localhost/replica:0/task:0/device:MUSA:0,268.0,0.268
Oiau4PHB2e,Reshape,/job:localhost/replica:0/task:0/device:MUSA:0,260.0,0.26
cDK9qEwY0s,AddN,/job:localhost/replica:0/task:0/device:MUSA:0,260.0,0.26
Hdsa5lUNS8,Select,/job:localhost/replica:0/task:0/device:MUSA:0,259.0,0.259
cCj28GyHuO,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,258.0,0.258
09wlrNXCpJ,Mean,/job:localhost/replica:0/task:0/device:MUSA:0,252.0,0.252
kaqYbv0O8C,Mul,/job:localhost/replica:0/task:0/device:MUSA:0,251.0,0.251
bkUoweTfzt,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,244.0,0.244
doOSjMxbZE,Select,/job:localhost/replica:0/task:0/device:MUSA:0,230.0,0.23
M1djRSY0NL,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,227.0,0.227
v6iQRga5s0,Mean,/job:localhost/replica:0/task:0/device:MUSA:0,226.0,0.226
VBxfr9HF6D,ConcatV2,/job:localhost/replica:0/task:0/device:MUSA:0,221.0,0.221
Lae2Vn76Df,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,219.0,0.219
n13c5OTR6M,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,216.0,0.216
PCgVSh1sLY,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,212.0,0.212
Qy69isOhrZ,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,211.0,0.211
UAvfSh9rYn,Mean,/job:localhost/replica:0/task:0/device:MUSA:0,210.0,0.21
i7nkoU0Smj,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,209.0,0.209
76El9yTsFt,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,208.0,0.208
vtUdRpbyGP,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,207.0,0.207
D8rQHeRvMt,Pow,/job:localhost/replica:0/task:0/device:MUSA:0,206.0,0.206
W4xrdVwLjX,Mul,/job:localhost/replica:0/task:0/device:MUSA:0,205.0,0.205
4pXRPAgKmL,Relu,/job:localhost/replica:0/task:0/device:MUSA:0,199.0,0.199
mPkixgrO5U,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,199.0,0.199
KaPpdn39l7,AddV2,/job:localhost/replica:0/task:0/device:MUSA:0,197.0,0.197
AaVIQSFNEk,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,197.0,0.197
oCpA7M3dNj,LogicalAnd,/job:localhost/replica:0/task:0/device:MUSA:0,196.0,0.196
YiUaT7kAjz,LogicalAnd,/job:localhost/replica:0/task:0/device:MUSA:0,196.0,0.196
sQx4jWEiDz,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,194.0,0.194
evBzpYVFQx,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,193.0,0.193
IPSNfhbz35,ExpandDims,/job:localhost/replica:0/task:0/device:MUSA:0,193.0,0.193
X7lr5fY3UO,AddN,/job:localhost/replica:0/task:0/device:MUSA:0,191.0,0.191
1SYJrnVZd0,Relu,/job:localhost/replica:0/task:0/device:MUSA:0,190.0,0.19
BeLKRsAbXJ,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,189.0,0.189
jmZ8oYPz5s,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,189.0,0.189
Q8zcqX6k9N,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,189.0,0.189
S3VI8adom7,Sub,/job:localhost/replica:0/task:0/device:MUSA:0,189.0,0.189
zPTpFotVba,ConcatV2,/job:localhost/replica:0/task:0/device:MUSA:0,188.0,0.188
WIAqHnbuJ0,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,188.0,0.188
XK4cwQDglm,Mean,/job:localhost/replica:0/task:0/device:MUSA:0,188.0,0.188
LQWq7nMmiK,AddN,/job:localhost/replica:0/task:0/device:MUSA:0,187.0,0.187
vmwr6tSFKX,AddN,/job:localhost/replica:0/task:0/device:MUSA:0,185.0,0.185
4wAfEhUrBg,Select,/job:localhost/replica:0/task:0/device:MUSA:0,181.0,0.181
YTNSL1CxVp,Mean,/job:localhost/replica:0/task:0/device:MUSA:0,181.0,0.181
dqJsc56KFE,Mean,/job:localhost/replica:0/task:0/device:MUSA:0,180.0,0.18
vUQd8XMw3b,ExpandDims,/job:localhost/replica:0/task:0/device:MUSA:0,180.0,0.18
NH1qBndJxb,AddV2,/job:localhost/replica:0/task:0/device:MUSA:0,178.0,0.178
nt2yTdRINB,BatchMatMulV2,/job:localhost/replica:0/task:0/device:MUSA:0,177.0,0.177
vTb9lyEX0r,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,173.0,0.173
lLongahXw2,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,172.0,0.172
Fb0sVKjEeO,Equal,/job:localhost/replica:0/task:0/device:MUSA:0,172.0,0.172
F5JouaA19m,AddN,/job:localhost/replica:0/task:0/device:MUSA:0,172.0,0.172
jFkdp7CQW3,Mul,/job:localhost/replica:0/task:0/device:MUSA:0,171.0,0.171
WnraQSUjIO,Select,/job:localhost/replica:0/task:0/device:MUSA:0,169.0,0.169
jUAaiJZz0m,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,167.0,0.167
aN4uMmWRYv,Pow,/job:localhost/replica:0/task:0/device:MUSA:0,167.0,0.167
xbWqZyoePD,ConcatV2,/job:localhost/replica:0/task:0/device:MUSA:0,167.0,0.167
Y7PFQCjZTD,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,165.0,0.165
Hv4eR1ra5D,BatchMatMulV2,/job:localhost/replica:0/task:0/device:MUSA:0,165.0,0.165
TGwWM0iBOt,NotEqual,/job:localhost/replica:0/task:0/device:MUSA:0,164.0,0.164
vZKw3DOtyS,AddN,/job:localhost/replica:0/task:0/device:MUSA:0,164.0,0.164
Zf4qOl6c7D,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,163.0,0.163
rDNOaBH6IE,Mul,/job:localhost/replica:0/task:0/device:MUSA:0,163.0,0.163
PV2tSayBNw,Select,/job:localhost/replica:0/task:0/device:MUSA:0,162.0,0.162
AqNuLHcok0,ExpandDims,/job:localhost/replica:0/task:0/device:MUSA:0,161.0,0.161
yvFCu8sNxL,Mul,/job:localhost/replica:0/task:0/device:MUSA:0,160.0,0.16
zAFa9pC8Ho,Relu,/job:localhost/replica:0/task:0/device:MUSA:0,160.0,0.16
ARQIxEGg1H,Add,/job:localhost/replica:0/task:0/device:MUSA:0,159.0,0.159
sFELBkcNCh,AddN,/job:localhost/replica:0/task:0/device:MUSA:0,157.0,0.157
kPu9B4te3Z,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,157.0,0.157
hVS3f1DKYA,Sub,/job:localhost/replica:0/task:0/device:MUSA:0,156.0,0.156
aZkHnIwmoP,AddN,/job:localhost/replica:0/task:0/device:MUSA:0,154.0,0.154
XQ6q39zY7K,ExpandDims,/job:localhost/replica:0/task:0/device:MUSA:0,154.0,0.154
ZsRw0Eidoq,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,153.0,0.153
F2knDRiXQI,Select,/job:localhost/replica:0/task:0/device:MUSA:0,151.0,0.151
3zjAGfqu6X,Mul,/job:localhost/replica:0/task:0/device:MUSA:0,151.0,0.151
aBwPs8md6v,Fill,/job:localhost/replica:0/task:0/device:MUSA:0,150.0,0.15
S8tNbdwics,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,149.0,0.149
Vi4Wqzvrnb,Mul,/job:localhost/replica:0/task:0/device:MUSA:0,147.0,0.147
1uWDLXE6wG,AddN,/job:localhost/replica:0/task:0/device:MUSA:0,146.0,0.146
GVZIXisAqS,RealDiv,/job:localhost/replica:0/task:0/device:MUSA:0,144.0,0.144
AFUE9Yazlj,Mul,/job:localhost/replica:0/task:0/device:MUSA:0,144.0,0.144
cbsKDSiwyk,Select,/job:localhost/replica:0/task:0/device:MUSA:0,143.0,0.143
GQd3Hntsau,AddN,/job:localhost/replica:0/task:0/device:MUSA:0,142.0,0.142
ecV9mqGYQK,Mul,/job:localhost/replica:0/task:0/device:MUSA:0,141.0,0.141
Sb5n4a2GzL,ConcatV2,/job:localhost/replica:0/task:0/device:MUSA:0,140.0,0.14
rFdmGhHtZK,Add,/job:localhost/replica:0/task:0/device:MUSA:0,140.0,0.14
jPJDZuyWlm,ExpandDims,/job:localhost/replica:0/task:0/device:MUSA:0,140.0,0.14
qeld0pL3ZF,StridedSlice,/job:localhost/replica:0/task:0/device:MUSA:0,139.0,0.139
FA93YdIVJ4,Sub,/job:localhost/replica:0/task:0/device:MUSA:0,139.0,0.139
REyiTNQmtk,ExpandDims,/job:localhost/replica:0/task:0/device:MUSA:0,138.0,0.138
G5k9xE18o3,Relu,/job:localhost/replica:0/task:0/device:MUSA:0,136.0,0.136
bJXfMorEkR,Pow,/job:localhost/replica:0/task:0/device:MUSA:0,136.0,0.136
KkztNGndho,NotEqual,/job:localhost/replica:0/task:0/device:MUSA:0,135.0,0.135
aEm9StV0Ar,Exp,/job:localhost/replica:0/task:0/device:MUSA:0,134.0,0.134
8vw2ykRz9f,Mul,/job:localhost/replica:0/task:0/device:MUSA:0,133.0,0.133
hzZBspCIQM,Tile,/job:localhost/replica:0/task:0/device:MUSA:0,132.0,0.132
EnAZjcV7rm,Rsqrt,/job:localhost/replica:0/task:0/device:MUSA:0,132.0,0.132
UtKLANMoyk,Fill,/job:localhost/replica:0/task:0/device:MUSA:0,130.0,0.13
5UAHlrKamg,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,130.0,0.13
ORkjP3uAX7,NotEqual,/job:localhost/replica:0/task:0/device:MUSA:0,128.0,0.128
w7RMs09uOy,NotEqual,/job:localhost/replica:0/task:0/device:MUSA:0,128.0,0.128
D4zX5OsM1m,AddN,/job:localhost/replica:0/task:0/device:MUSA:0,128.0,0.128
kzgMI4oFSE,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,128.0,0.128
APIUFRtjah,AddV2,/job:localhost/replica:0/task:0/device:MUSA:0,127.0,0.127
I9lAfr1wgH,ConcatV2,/job:localhost/replica:0/task:0/device:MUSA:0,127.0,0.127
fGAaeQVNMq,Relu,/job:localhost/replica:0/task:0/device:MUSA:0,127.0,0.127
2t0QfXr3Ei,RealDiv,/job:localhost/replica:0/task:0/device:MUSA:0,127.0,0.127
S5PMgIlGnm,ExpandDims,/job:localhost/replica:0/task:0/device:MUSA:0,126.0,0.126
64137HIvfQ,BatchMatMulV2,/job:localhost/replica:0/task:0/device:MUSA:0,126.0,0.126
rHGkgltJ6m,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,126.0,0.126
exRbiKBvu7,AddV2,/job:localhost/replica:0/task:0/device:MUSA:0,126.0,0.126
BGON3wkR7r,AddN,/job:localhost/replica:0/task:0/device:MUSA:0,124.0,0.124
Ne85DJBd3c,Pow,/job:localhost/replica:0/task:0/device:MUSA:0,124.0,0.124
ujtP91fvaJ,Fill,/job:localhost/replica:0/task:0/device:MUSA:0,123.0,0.123
h05NG79kDM,Sub,/job:localhost/replica:0/task:0/device:MUSA:0,123.0,0.123
1XzN0isL3d,Mean,/job:localhost/replica:0/task:0/device:MUSA:0,122.0,0.122
kWlyNXhHfI,ExpandDims,/job:localhost/replica:0/task:0/device:MUSA:0,122.0,0.122
NFiMaHDdgO,AddV2,/job:localhost/replica:0/task:0/device:MUSA:0,122.0,0.122
Usea4b0tOR,Relu,/job:localhost/replica:0/task:0/device:MUSA:0,121.0,0.121
QXjklGBs8N,Pow,/job:localhost/replica:0/task:0/device:MUSA:0,121.0,0.121
Qx9ufPXgm0,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,121.0,0.121
NVOTBx8aUA,ExpandDims,/job:localhost/replica:0/task:0/device:MUSA:0,121.0,0.121
WZSebMQVKu,BatchMatMulV2,/job:localhost/replica:0/task:0/device:MUSA:0,121.0,0.121
ij4Xzy9tIM,Add,/job:localhost/replica:0/task:0/device:MUSA:0,121.0,0.121
Gik2npzVdX,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,119.0,0.119
BoDHuS7NdC,Relu,/job:localhost/replica:0/task:0/device:MUSA:0,119.0,0.119
PlfdNkBQuq,Pow,/job:localhost/replica:0/task:0/device:MUSA:0,119.0,0.119
GIdFPe2qSl,RealDiv,/job:localhost/replica:0/task:0/device:MUSA:0,119.0,0.119
bj1qiOVJAE,Sub,/job:localhost/replica:0/task:0/device:MUSA:0,119.0,0.119
WQDtUMFydV,AddN,/job:localhost/replica:0/task:0/device:MUSA:0,118.0,0.118
XuKLh0Sbxq,Fill,/job:localhost/replica:0/task:0/device:MUSA:0,118.0,0.118
FPpa4yn70b,Select,/job:localhost/replica:0/task:0/device:MUSA:0,118.0,0.118
VvG102FCED,Maximum,/job:localhost/replica:0/task:0/device:MUSA:0,117.0,0.117
kvNT3AmJzF,Sub,/job:localhost/replica:0/task:0/device:MUSA:0,117.0,0.117
B5STN7dFtw,Select,/job:localhost/replica:0/task:0/device:MUSA:0,116.0,0.116
aQFp89MrKX,Sub,/job:localhost/replica:0/task:0/device:MUSA:0,116.0,0.116
WVdNebTUmx,ExpandDims,/job:localhost/replica:0/task:0/device:MUSA:0,116.0,0.116
a8Fo1AgzTO,Fill,/job:localhost/replica:0/task:0/device:MUSA:0,116.0,0.116
0eJpI9ZquO,Pow,/job:localhost/replica:0/task:0/device:MUSA:0,116.0,0.116
lMwEZNGWf0,AddV2,/job:localhost/replica:0/task:0/device:MUSA:0,116.0,0.116
pPwsEc52YU,Add,/job:localhost/replica:0/task:0/device:MUSA:0,116.0,0.116
nqUO2uI8kG,Relu,/job:localhost/replica:0/task:0/device:MUSA:0,115.0,0.115
p7kxcN1AGB,Sub,/job:localhost/replica:0/task:0/device:MUSA:0,115.0,0.115
iyjuhEZtvb,Mul,/job:localhost/replica:0/task:0/device:MUSA:0,115.0,0.115
W9LuwxHOFN,Pow,/job:localhost/replica:0/task:0/device:MUSA:0,115.0,0.115
xsbijw17Or,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,114.0,0.114
rgPmep1jRd,Pow,/job:localhost/replica:0/task:0/device:MUSA:0,114.0,0.114
K0F15EjV2Z,Equal,/job:localhost/replica:0/task:0/device:MUSA:0,113.0,0.113
evCyQXW9Bh,RealDiv,/job:localhost/replica:0/task:0/device:MUSA:0,113.0,0.113
qdlz0sKwra,Add,/job:localhost/replica:0/task:0/device:MUSA:0,113.0,0.113
h10zfaQWr7,Rsqrt,/job:localhost/replica:0/task:0/device:MUSA:0,112.0,0.112
mavSjye53Q,RealDiv,/job:localhost/replica:0/task:0/device:MUSA:0,111.0,0.111
rPmS2TWRGv,Rsqrt,/job:localhost/replica:0/task:0/device:MUSA:0,110.0,0.11
8tEC3u1RLl,Relu,/job:localhost/replica:0/task:0/device:MUSA:0,110.0,0.11
dSyBFRt0PM,Relu,/job:localhost/replica:0/task:0/device:MUSA:0,110.0,0.11
VoGLSDUrN0,Exp,/job:localhost/replica:0/task:0/device:MUSA:0,110.0,0.11
uOvEHIwJAL,AddV2,/job:localhost/replica:0/task:0/device:MUSA:0,110.0,0.11
mFyz0Hiqux,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,109.0,0.109
Qa0Zi4CNVj,ExpandDims,/job:localhost/replica:0/task:0/device:MUSA:0,109.0,0.109
trqTNG72Oo,Relu,/job:localhost/replica:0/task:0/device:MUSA:0,109.0,0.109
FOgnYaux3E,Minimum,/job:localhost/replica:0/task:0/device:MUSA:0,109.0,0.109
KCp3S4fm5A,RealDiv,/job:localhost/replica:0/task:0/device:MUSA:0,109.0,0.109
6nTGwPKm8p,NotEqual,/job:localhost/replica:0/task:0/device:MUSA:0,108.0,0.108
ConstantFolding/Xmbquc41QN_const_axis,Pack,/job:localhost/replica:0/task:0/device:MUSA:0,108.0,0.108
594jUAqzwL,Relu,/job:localhost/replica:0/task:0/device:MUSA:0,107.0,0.107
FsRW065qLe,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,107.0,0.107
WLOteYSwV9,Sub,/job:localhost/replica:0/task:0/device:MUSA:0,107.0,0.107
b6Azfyp1Pr,Add,/job:localhost/replica:0/task:0/device:MUSA:0,107.0,0.107
TClasD5p2h,Sigmoid,/job:localhost/replica:0/task:0/device:CPU:0,106.0,0.106
9QwE2dLKfj,Log,/job:localhost/replica:0/task:0/device:MUSA:0,106.0,0.106
3XklZWrANc,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,106.0,0.106
gPIOidxs3z,Relu,/job:localhost/replica:0/task:0/device:MUSA:0,106.0,0.106
gGhOPNC6Wk,Minimum,/job:localhost/replica:0/task:0/device:MUSA:0,106.0,0.106
tbnKB9i0WH,IsNan,/job:localhost/replica:0/task:0/device:MUSA:0,106.0,0.106
18kZo3EPeQ,Mul,/job:localhost/replica:0/task:0/device:MUSA:0,106.0,0.106
LYtP2EVvH8,Relu,/job:localhost/replica:0/task:0/device:MUSA:0,105.0,0.105
QuG73lZIg1,Mul,/job:localhost/replica:0/task:0/device:MUSA:0,105.0,0.105
8Kma47gsyx,Relu,/job:localhost/replica:0/task:0/device:MUSA:0,103.0,0.103
pbWz7SFOEo,ExpandDims,/job:localhost/replica:0/task:0/device:MUSA:0,103.0,0.103
1VBfTMh2p6,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,102.0,0.102
NwDrtj2efZ,Maximum,/job:localhost/replica:0/task:0/device:MUSA:0,102.0,0.102
UAYGDtB6yp,IsNan,/job:localhost/replica:0/task:0/device:MUSA:0,102.0,0.102
1TRIZFftig,Pow,/job:localhost/replica:0/task:0/device:MUSA:0,102.0,0.102
rB6OAMxp2E,Pow,/job:localhost/replica:0/task:0/device:MUSA:0,102.0,0.102
CD3ToMPAZl,AddN,/job:localhost/replica:0/task:0/device:MUSA:0,101.0,0.101
tFKWGEQDy2,MatMul,/job:localhost/replica:0/task:0/device:MUSA:0,101.0,0.101
RhdbuMsXGg,BatchMatMulV2,/job:localhost/replica:0/task:0/device:MUSA:0,101.0,0.101
