node_name,op_type,device,time_us,time_ms
4wu1VgWhKQ,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1111.0,1.111
fErmtUnIW8,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1111.0,1.111
shitHbDzrE,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1111.0,1.111
78jZfKHOkW,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1109.0,1.109
xRj2QrDFBq,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1109.0,1.109
jcwYsBpGHF,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1108.0,1.108
m1t8cQZDXs,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1108.0,1.108
hRuGsyeXWB,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1105.0,1.105
CH783hyGap,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1105.0,1.105
IXLGUDKjHu,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1105.0,1.105
OnouUdAlZR,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1105.0,1.105
0ozwy2XlsP,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1104.0,1.104
xgl4kv7tfY,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1103.0,1.103
4K2HVJAkyc,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1102.0,1.102
Y8yzvNs0eg,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1100.0,1.1
bw1LjA2Upq,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1099.0,1.099
9JUCsqPljL,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1097.0,1.097
Hy6CnEjz51,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1097.0,1.097
uKdzfwVtCT,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1096.0,1.096
ZmSQKG5J9s,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1096.0,1.096
V3sbMuYa9h,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1096.0,1.096
EKFunQ28mk,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1095.0,1.095
QcPBOj9lr5,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1094.0,1.094
wiXvuxRnkf,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1094.0,1.094
fsM3Zmitqh,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1093.0,1.093
w1GvoIZ4tP,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1091.0,1.091
wxDko9TtNF,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1091.0,1.091
HwSGrPcmfd,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1090.0,1.09
ZoWuywGIRJ,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1090.0,1.09
wv1XAteZYl,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1090.0,1.09
aBylbgZVT9,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1090.0,1.09
2C9Avjdieb,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1089.0,1.089
bxoyfhO9si,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1088.0,1.088
ZNbFUEC8wv,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1087.0,1.087
THOMBqUvyb,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1086.0,1.086
rYMhWjQ4x5,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1085.0,1.085
mwaCKRk8qH,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1083.0,1.083
SxqHYzMbEZ,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1082.0,1.082
LBxXJhRAKH,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1082.0,1.082
AYfPrgqxMI,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1076.0,1.076
3FN1By9ZO8,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1076.0,1.076
VqyjvRPAdU,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1067.0,1.067
uDr2sH3PAg,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1066.0,1.066
U0Y8trl1gO,Fill,/job:localhost/replica:0/task:0/device:MUSA:0,1066.0,1.066
xfeGDtXgdK,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1060.0,1.06
m8eFUjn4Za,Cast,/job:localhost/replica:0/task:0/device:MUSA:0,1059.0,1.059
ayJ2jf3n0V,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1057.0,1.057
T4arOHRAmn,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1056.0,1.056
3pvfOt6zWY,Pow,/job:localhost/replica:0/task:0/device:MUSA:0,1055.0,1.055
wXhYpomfSH,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1054.0,1.054
qxY4AUswGM,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1053.0,1.053
1CylFMiHAu,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1052.0,1.052
h702cCSiIH,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1051.0,1.051
4eBRmk79Uv,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1050.0,1.05
4jdxV7ewWY,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1049.0,1.049
iWmboEqH50,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1044.0,1.044
5akzun4ZOs,ConcatV2,/job:localhost/replica:0/task:0/device:MUSA:0,1044.0,1.044
6SPGm8Z1Dk,RandomUniform,/job:localhost/replica:0/task:0/device:MUSA:0,1044.0,1.044
8dwQgcEAxq,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1044.0,1.044
yolQY9kFI7,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1043.0,1.043
brIeKl9ptO,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1043.0,1.043
VLR6dhAfeY,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1041.0,1.041
rg9ui5wf3P,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,1041.0,1.041
1vHrAt4Eyn,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1041.0,1.041
6Wh42aZoiQ,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1039.0,1.039
Jq0l3nEeSG,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1038.0,1.038
KsDW95RjpO,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1037.0,1.037
DQLOrMJnqw,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1036.0,1.036
X1eVxTJgsZ,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1036.0,1.036
VZC2SWXGak,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1036.0,1.036
kV618r2WPu,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1036.0,1.036
komjfviQyU,Reshape,/job:localhost/replica:0/task:0/device:MUSA:0,1035.0,1.035
SxTCo59vrB,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1034.0,1.034
HoaiS93cfK,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1032.0,1.032
1V0jO8c6tL,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1030.0,1.03
2ta8ESICsd,Tanh,/job:localhost/replica:0/task:0/device:MUSA:0,1030.0,1.03
PRQdHmTh6Y,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1030.0,1.03
b0dtw78UXH,Sum,/job:localhost/replica:0/task:0/device:MUSA:0,1029.0,1.029
AyF6rDLYMO,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1029.0,1.029
IKepuUN205,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1027.0,1.027
icSmXBINnE,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1027.0,1.027
bLnrls5W7E,SquaredDifference,/job:localhost/replica:0/task:0/device:MUSA:0,1026.0,1.026
vOnaCqR1Gl,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,1026.0,1.026
IKgOn4irbR,Fill,/job:localhost/replica:0/task:0/device:MUSA:0,1026.0,1.026
IAoH8Fe5G4,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1025.0,1.025
xknCWE7USo,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1025.0,1.025
TyOQbKp2cG,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1024.0,1.024
RjM8xVr7c6,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1024.0,1.024
U6xDSEQIJd,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1024.0,1.024
X0AziLFnhk,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1024.0,1.024
xGZ9lhAs5Y,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1024.0,1.024
7MuFknvUYL,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1023.0,1.023
krCVRKIfQW,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1023.0,1.023
DCJ0udWxr4,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1021.0,1.021
xaPk8KcQ3N,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1021.0,1.021
O90QpvFiek,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1021.0,1.021
tmwY0gW9d1,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1020.0,1.02
YMwSy6ZhJq,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1020.0,1.02
Kp1aDSPQLs,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1020.0,1.02
dVOkGRNHgm,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1019.0,1.019
eK8brp3kYT,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1019.0,1.019
rxmeDuzOcj,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1018.0,1.018
mN9uHKLpcs,Fill,/job:localhost/replica:0/task:0/device:MUSA:0,1016.0,1.016
xTp7rozZcK,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1016.0,1.016
NGgEmfey8M,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1015.0,1.015
Bs3J6AqQoC,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1015.0,1.015
wNo8pLXyVM,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1014.0,1.014
BRm0lFQUWA,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1014.0,1.014
zvQRxK3bDk,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1013.0,1.013
Xtsvd1a0lg,Pack,/job:localhost/replica:0/task:0/device:MUSA:0,1013.0,1.013
SdPybVZo83,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1013.0,1.013
cUBJemijPX,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,1012.0,1.012
DfoBXYLazu,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1011.0,1.011
6ZRB5Q7OsG,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1011.0,1.011
FoJKlb2Qi0,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1011.0,1.011
sInQV1oDye,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1011.0,1.011
NKG5Y2FstO,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1010.0,1.01
sDHUNoWr9h,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1010.0,1.01
xwfb09YjtM,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1010.0,1.01
oGgIJhCcWF,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1009.0,1.009
j2DzwdgErl,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1009.0,1.009
wDPio3OZqz,Prod,/job:localhost/replica:0/task:0/device:MUSA:0,1008.0,1.008
Vs4Zyo5zMG,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1008.0,1.008
HxFbTZaQ7B,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1008.0,1.008
ZKkT1Pe0gD,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1008.0,1.008
J7MGhfb3PN,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1008.0,1.008
vFX0JHeSBa,Sigmoid,/job:localhost/replica:0/task:0/device:MUSA:0,1008.0,1.008
FWDg897x0I,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1007.0,1.007
KA5gs8G7Oo,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1007.0,1.007
DvG8bzxeNR,Slice,/job:localhost/replica:0/task:0/device:MUSA:0,1007.0,1.007
aHW4zuZA75,Select,/job:localhost/replica:0/task:0/device:MUSA:0,1007.0,1.007
