node_name,op_type,device,time_us,time_ms
5uJ4ZFhtnI,Slice,/job:localhost/replica:0/task:0/device:GPU:0,87.0,0.087
sGLnFIPctr,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,87.0,0.087
jmxRKsX6Ec,Conv2D,/job:localhost/replica:0/task:0/device:GPU:0,87.0,0.087
fDphoSOkYJ,Const,/job:localhost/replica:0/task:0/device:GPU:0,84.0,0.084
rJaAYiebPV,Slice,/job:localhost/replica:0/task:0/device:GPU:0,84.0,0.084
qDQo5pwkXL,ZerosLike,/job:localhost/replica:0/task:0/device:GPU:0,83.0,0.083
uWo6PV7Xb8,Const,/job:localhost/replica:0/task:0/device:GPU:0,82.0,0.082
SMBZDbX5ug,Const,/job:localhost/replica:0/task:0/device:GPU:0,82.0,0.082
adFkVpUPOj,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,82.0,0.082
XstcMNfD7U,Const,/job:localhost/replica:0/task:0/device:GPU:0,81.0,0.081
iQyxehBSrV,Const,/job:localhost/replica:0/task:0/device:GPU:0,79.0,0.079
T5MxGILCaF,Slice,/job:localhost/replica:0/task:0/device:GPU:0,78.0,0.078
kv73xS9Qpm,Einsum,/job:localhost/replica:0/task:0/device:GPU:0,78.0,0.078
DnQPZa3BhG,Split,/job:localhost/replica:0/task:0/device:GPU:0,77.0,0.077
xHnwtDzM8g,Const,/job:localhost/replica:0/task:0/device:GPU:0,76.0,0.076
LHRBSQPGmg,Const,/job:localhost/replica:0/task:0/device:GPU:0,76.0,0.076
cuLWOBw7q0,Const,/job:localhost/replica:0/task:0/device:GPU:0,75.0,0.075
YbNvMiSyjt,Const,/job:localhost/replica:0/task:0/device:GPU:0,75.0,0.075
4MAuV5anbg,Split,/job:localhost/replica:0/task:0/device:GPU:0,75.0,0.075
l0X1TtOkmh,Const,/job:localhost/replica:0/task:0/device:GPU:0,74.0,0.074
RI2H7BP8nZ,Max,/job:localhost/replica:0/task:0/device:GPU:0,74.0,0.074
qRiVsXyzDW,Const,/job:localhost/replica:0/task:0/device:GPU:0,73.0,0.073
tVe0BgnMza,Const,/job:localhost/replica:0/task:0/device:GPU:0,71.0,0.071
CTAvWhGucJ,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,71.0,0.071
fjMOqXCEBS,Const,/job:localhost/replica:0/task:0/device:GPU:0,70.0,0.07
Auw6QJzqiR,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,70.0,0.07
qm4itZR78G,Const,/job:localhost/replica:0/task:0/device:GPU:0,69.0,0.069
rKiDzevakd,Slice,/job:localhost/replica:0/task:0/device:GPU:0,69.0,0.069
85WKAvis74,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,69.0,0.069
o4MNF9cJtZ,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,69.0,0.069
4ktKo8LhTP,Const,/job:localhost/replica:0/task:0/device:GPU:0,67.0,0.067
rRw2gYG8ml,Const,/job:localhost/replica:0/task:0/device:GPU:0,67.0,0.067
H6QOJoqztL,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,67.0,0.067
ZTShebMf7r,Conv2D,/job:localhost/replica:0/task:0/device:GPU:0,67.0,0.067
oiTG1f54Ab,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,67.0,0.067
HSCOAp90q5,Const,/job:localhost/replica:0/task:0/device:GPU:0,66.0,0.066
Pip21bcOGn,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,66.0,0.066
ltEInsgvJC,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,66.0,0.066
HLGxiVtIYv,Const,/job:localhost/replica:0/task:0/device:GPU:0,65.0,0.065
qwu80yi6f5,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,65.0,0.065
thJXEiLqxg,Const,/job:localhost/replica:0/task:0/device:GPU:0,64.0,0.064
eauFW4JNDx,Const,/job:localhost/replica:0/task:0/device:GPU:0,64.0,0.064
OnldWvuJI4,Const,/job:localhost/replica:0/task:0/device:GPU:0,64.0,0.064
XfYvG1LDQl,Const,/job:localhost/replica:0/task:0/device:GPU:0,64.0,0.064
3npk4syXtz,Const,/job:localhost/replica:0/task:0/device:GPU:0,64.0,0.064
nNC2rlGiZt,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,64.0,0.064
MA6citSux1,Const,/job:localhost/replica:0/task:0/device:GPU:0,63.0,0.063
aHXrGcufYQ,Const,/job:localhost/replica:0/task:0/device:GPU:0,63.0,0.063
9MPLpwESB0,Slice,/job:localhost/replica:0/task:0/device:GPU:0,63.0,0.063
9zJQvgqYAm,Max,/job:localhost/replica:0/task:0/device:GPU:0,63.0,0.063
ktJP4SE57Y,Pack,/job:localhost/replica:0/task:0/device:GPU:0,63.0,0.063
CAO71BDoVZ,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,63.0,0.063
hVDL0NU31p,ZerosLike,/job:localhost/replica:0/task:0/device:GPU:0,62.0,0.062
jRtDm2hd3v,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,62.0,0.062
NiZVkEwPn6,Const,/job:localhost/replica:0/task:0/device:GPU:0,61.0,0.061
TJ2VR1w8N7,Const,/job:localhost/replica:0/task:0/device:GPU:0,61.0,0.061
yMTH3BsD6W,Split,/job:localhost/replica:0/task:0/device:GPU:0,61.0,0.061
1FPcN7SAWB,Slice,/job:localhost/replica:0/task:0/device:GPU:0,60.0,0.06
Gz7brS8VMv,Slice,/job:localhost/replica:0/task:0/device:GPU:0,60.0,0.06
gdZNEO8D3s,Const,/job:localhost/replica:0/task:0/device:GPU:0,60.0,0.06
_arg_KcIofnJSE4_0_326,Placeholder,/job:localhost/replica:0/task:0/device:CPU:0,60.0,0.06
TKoqIlgCbw,Const,/job:localhost/replica:0/task:0/device:GPU:0,59.0,0.059
OVTeWyCuF3,Slice,/job:localhost/replica:0/task:0/device:GPU:0,59.0,0.059
NxqRDjU7Tm,Slice,/job:localhost/replica:0/task:0/device:GPU:0,59.0,0.059
4qfZRDPBKl,Slice,/job:localhost/replica:0/task:0/device:GPU:0,59.0,0.059
PRQdHmTh6Y,Slice,/job:localhost/replica:0/task:0/device:GPU:0,59.0,0.059
YJHpm7a0ws,Const,/job:localhost/replica:0/task:0/device:GPU:0,58.0,0.058
6SUjRBEo3d,Const,/job:localhost/replica:0/task:0/device:GPU:0,58.0,0.058
AtBTLgb6jd,Const,/job:localhost/replica:0/task:0/device:GPU:0,58.0,0.058
m6rhZAcTt4,Slice,/job:localhost/replica:0/task:0/device:GPU:0,58.0,0.058
Bs3J6AqQoC,Slice,/job:localhost/replica:0/task:0/device:GPU:0,58.0,0.058
Oc3kqFPMRH,Const,/job:localhost/replica:0/task:0/device:GPU:0,58.0,0.058
tgXdTc6MEG,Const,/job:localhost/replica:0/task:0/device:GPU:0,57.0,0.057
XYkhqAz4WQ,Const,/job:localhost/replica:0/task:0/device:GPU:0,57.0,0.057
nAPg1ZSdIo,Slice,/job:localhost/replica:0/task:0/device:GPU:0,57.0,0.057
m920ljYBQb,Slice,/job:localhost/replica:0/task:0/device:GPU:0,57.0,0.057
7bJhKACg4N,Slice,/job:localhost/replica:0/task:0/device:GPU:0,57.0,0.057
C5U9cKbgiR,Const,/job:localhost/replica:0/task:0/device:GPU:0,57.0,0.057
S6va3QZ2x9,Slice,/job:localhost/replica:0/task:0/device:GPU:0,57.0,0.057
yL01i8flrQ,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,57.0,0.057
eX5k8pwArI,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,57.0,0.057
segLYhdIaC,Const,/job:localhost/replica:0/task:0/device:GPU:0,56.0,0.056
Bbcz5vaPAe,Const,/job:localhost/replica:0/task:0/device:GPU:0,56.0,0.056
t2DCzEXUZb,Const,/job:localhost/replica:0/task:0/device:GPU:0,56.0,0.056
XB7v62QUcz,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,56.0,0.056
_retval_EfJLDVZOq7_0_1,Select,/job:localhost/replica:0/task:0/device:CPU:0,56.0,0.056
mTqzbKEW7V,Const,/job:localhost/replica:0/task:0/device:GPU:0,55.0,0.055
riZvNdHs09,Const,/job:localhost/replica:0/task:0/device:GPU:0,55.0,0.055
b4rxkcha72,Const,/job:localhost/replica:0/task:0/device:GPU:0,55.0,0.055
w7IeHhMnBv,Slice,/job:localhost/replica:0/task:0/device:GPU:0,55.0,0.055
9k6l5imw72,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,55.0,0.055
xJOMsDefLd,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,55.0,0.055
WaMt8jTif4,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,55.0,0.055
WEdjJIBeG6,Slice,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
lhQpMowC5n,Const,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
61ptNXwlgU,Const,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
ygf0Ovoj97,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
ACVPQ6tXey,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
ahZicwQGOb,Slice,/job:localhost/replica:0/task:0/device:GPU:0,53.0,0.053
0yT1P4vmsL,Const,/job:localhost/replica:0/task:0/device:GPU:0,53.0,0.053
RyBL7IgG9N,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,53.0,0.053
DONWo8GA5I,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,53.0,0.053
ACs7PwGdiJ,Const,/job:localhost/replica:0/task:0/device:GPU:0,52.0,0.052
GWzRjZdQrc,Slice,/job:localhost/replica:0/task:0/device:GPU:0,52.0,0.052
EzlyedF8wP,Const,/job:localhost/replica:0/task:0/device:GPU:0,52.0,0.052
4e3ldWzw12,Const,/job:localhost/replica:0/task:0/device:GPU:0,51.0,0.051
d92BIGQ6Vg,Slice,/job:localhost/replica:0/task:0/device:GPU:0,51.0,0.051
SorAkEyIXf,Slice,/job:localhost/replica:0/task:0/device:GPU:0,51.0,0.051
sInQV1oDye,Slice,/job:localhost/replica:0/task:0/device:GPU:0,51.0,0.051
zI8AXoSMYW,Slice,/job:localhost/replica:0/task:0/device:GPU:0,51.0,0.051
tL70r6uv5j,Slice,/job:localhost/replica:0/task:0/device:GPU:0,51.0,0.051
5wKqWNLPhb,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,51.0,0.051
HiYlzJ2kL0,Const,/job:localhost/replica:0/task:0/device:GPU:0,51.0,0.051
payO4WNef2,Einsum,/job:localhost/replica:0/task:0/device:GPU:0,51.0,0.051
ysxh74LAbF,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,51.0,0.051
PR4arjiBsw,Const,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
F5VHLAz4Z3,Const,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
wu081RUCmk,Const,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
0qSyZfoBHi,Slice,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
xgl4kv7tfY,Slice,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
WuML4hw1zo,Const,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
yKkVRCZ4a3,Slice,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
Cf6P2HAYa9,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
dnAmICT1UW,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
u0zTESYOUx,Const,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
fKR9OakCcX,Const,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
oNeZsHMErd,Const,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
EfJLDVZOq7,Select,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
oV91IwT4NL,SquaredDifference,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
a60dpf9YOL,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
WcTaQxkYID,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
A3pwuLYZHN,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
_arg_X8T5mwx07G_0_528,Placeholder,/job:localhost/replica:0/task:0/device:CPU:0,49.0,0.049
Y8KPivqw5u,Const,/job:localhost/replica:0/task:0/device:GPU:0,48.0,0.048
dtng6VvkUh,Const,/job:localhost/replica:0/task:0/device:GPU:0,48.0,0.048
ZNbFUEC8wv,Slice,/job:localhost/replica:0/task:0/device:GPU:0,48.0,0.048
HxzpX1egAV,Slice,/job:localhost/replica:0/task:0/device:GPU:0,48.0,0.048
Dxzj39gRXf,Slice,/job:localhost/replica:0/task:0/device:GPU:0,48.0,0.048
2syLmixR0S,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,48.0,0.048
BH0pxuQ5Dm,RandomUniform,/job:localhost/replica:0/task:0/device:GPU:0,48.0,0.048
BhQHkb04vI,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,48.0,0.048
2axOcVpNAd,Const,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
LN2t9eD3da,Const,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
53sWjZMicY,Slice,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
mzjUM8WBdk,Slice,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
F2Qud7e6V5,Slice,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
vSa810h6Ne,Slice,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
OVoczkCAR0,Slice,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
esif59Uuz4,Slice,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
qJ2XuKnpDQ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
FPujMhiXYg,Const,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
MiPD7lk2fm,ZerosLike,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
JklcoC8T9f,RandomUniform,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
wX152KGJpg,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
CgYQAdBc1Z,Const,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
qaBujiNexg,Const,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
OnouUdAlZR,Slice,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
RqBtr53vuS,Slice,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
kacQ1Tq9Yi,Slice,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
7GcToWq5ub,Const,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
6vk18AgpMF,Const,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
lojU9f7ay5,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
fCGiuLUdjn,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
8XZSWtvVqm,Const,/job:localhost/replica:0/task:0/device:GPU:0,45.0,0.045
ZYPzaUQq6V,Const,/job:localhost/replica:0/task:0/device:GPU:0,45.0,0.045
rXUhDp4SlE,Const,/job:localhost/replica:0/task:0/device:GPU:0,45.0,0.045
PSYwH2cEV5,Slice,/job:localhost/replica:0/task:0/device:GPU:0,45.0,0.045
zVCgl79RPY,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,45.0,0.045
XvjlsmSwVF,Const,/job:localhost/replica:0/task:0/device:GPU:0,45.0,0.045
beOu78wsny,Cast,/job:localhost/replica:0/task:0/device:GPU:0,45.0,0.045
IRhUPbutsZ,Const,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
QhCEPJFeUa,Const,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
xzlMCW4A9j,Slice,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
t64PqFudDg,Const,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
De3sj1mQzh,Const,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
r0kCQNZEfq,Const,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
KMHv2jq34T,Const,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
TY8UHEA205,Slice,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
PHCw4lo9iF,Unpack,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
2PCHi5dvZo,Const,/job:localhost/replica:0/task:0/device:GPU:0,43.0,0.043
Y2TEDVH35N,Const,/job:localhost/replica:0/task:0/device:GPU:0,43.0,0.043
AyF6rDLYMO,Slice,/job:localhost/replica:0/task:0/device:GPU:0,43.0,0.043
vL27m3wNaE,Const,/job:localhost/replica:0/task:0/device:GPU:0,43.0,0.043
m8eFUjn4Za,Cast,/job:localhost/replica:0/task:0/device:GPU:0,43.0,0.043
lswAQMdxEi,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,43.0,0.043
UtCGK9fqBF,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,43.0,0.043
DmdwKePpxT,Const,/job:localhost/replica:0/task:0/device:GPU:0,42.0,0.042
3nXERgekBd,Const,/job:localhost/replica:0/task:0/device:GPU:0,42.0,0.042
bjQGINx1pe,Slice,/job:localhost/replica:0/task:0/device:GPU:0,42.0,0.042
m4p0xaTIle,Slice,/job:localhost/replica:0/task:0/device:GPU:0,42.0,0.042
Gp205kqYdB,Const,/job:localhost/replica:0/task:0/device:GPU:0,42.0,0.042
R2aTBuj15K,RandomUniform,/job:localhost/replica:0/task:0/device:GPU:0,42.0,0.042
ChmcpIYQzJ,Fill,/job:localhost/replica:0/task:0/device:GPU:0,42.0,0.042
zdU7lHb42T,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,42.0,0.042
g1akdn4Gqi,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,42.0,0.042
vrqhcos9ZA,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,42.0,0.042
wru28hHRQs,Const,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
1rJhV4qvK7,Const,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
ACJ4xi2uoK,Slice,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
MTcKuXHehi,Slice,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
TyOQbKp2cG,Slice,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
yc423Oqz6e,Const,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
J3EolKm4zI,Const,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
86K9wXsQDa,ZerosLike,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
4SIPn0HmVN,Const,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
GebSXHDvI0,BitwiseAnd,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
BXs3rURkvT,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
Cw8oAqWpTg,Const,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
zqWrNd8nH7,Const,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
mapcjnOC67,Slice,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
UQ2fxSug1i,Slice,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
X0AziLFnhk,Slice,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
i1Tl53In8m,Slice,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
T7FDULfKq1,Const,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
ViS1LXMBT2,Fill,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
STkG9RfXzi,Add,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
sNS1VAFY0R,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
bR6j2GzvK7,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
X1eVxTJgsZ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
dGarLpWnON,Slice,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
o9Mv6ksL2a,Slice,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
1CylFMiHAu,Slice,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
g5TkdLem6n,Tile,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
ZlPFoQHeac,Slice,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
kcgbUnN4xz,Cast,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
OlVKRA1TDu,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
1Lmy2Gwe5v,Const,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
RsWIKYn678,Const,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
rF4bjCWqZx,Slice,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
gP7qaoL3x9,Slice,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
YHBpUA2J3o,Slice,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
6iuhrdJXts,Const,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
dAkTw9DEFI,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
xRsGuiP7QD,Pow,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
wZv5DGsxnF,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
niWZF8yHSG,Const,/job:localhost/replica:0/task:0/device:GPU:0,37.0,0.037
emdqiB5E91,Const,/job:localhost/replica:0/task:0/device:GPU:0,37.0,0.037
1V0jO8c6tL,Slice,/job:localhost/replica:0/task:0/device:GPU:0,37.0,0.037
qo3bxGQnmU,Slice,/job:localhost/replica:0/task:0/device:GPU:0,37.0,0.037
6Kg8SiETpv,Slice,/job:localhost/replica:0/task:0/device:GPU:0,37.0,0.037
RN52Ar1qDY,Slice,/job:localhost/replica:0/task:0/device:GPU:0,37.0,0.037
WiUbVl5XBn,Slice,/job:localhost/replica:0/task:0/device:GPU:0,37.0,0.037
CuBGJfrtSm,Slice,/job:localhost/replica:0/task:0/device:GPU:0,37.0,0.037
DyvXq9E0Uu,Const,/job:localhost/replica:0/task:0/device:GPU:0,37.0,0.037
qiZ4jNtARC,Const,/job:localhost/replica:0/task:0/device:GPU:0,37.0,0.037
jJc3LbyUPk,Fill,/job:localhost/replica:0/task:0/device:GPU:0,37.0,0.037
nAMVak4Kmo,BitwiseAnd,/job:localhost/replica:0/task:0/device:GPU:0,37.0,0.037
DKdoQpx39C,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,37.0,0.037
oPWImK4taT,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,37.0,0.037
qH9N42pz7I,Const,/job:localhost/replica:0/task:0/device:GPU:0,36.0,0.036
AQwoJCpUsP,Slice,/job:localhost/replica:0/task:0/device:GPU:0,36.0,0.036
TKsvkJaniG,Slice,/job:localhost/replica:0/task:0/device:GPU:0,36.0,0.036
6Kf3vaG5UE,Slice,/job:localhost/replica:0/task:0/device:GPU:0,36.0,0.036
